uid,iid,rating
606,8713,3.0
352,3113,4.0
480,6016,3.5
610,3740,4.5
606,5741,4.0
570,2353,3.0
557,2700,0.5
448,103819,3.0
414,3512,4.0
307,6378,2.5
458,261,3.0
448,101529,2.0
249,76093,3.5
354,2858,4.0
230,1101,2.5
380,2701,4.0
18,5418,4.0
39,1282,1.0
480,4262,3.5
599,6330,2.5
288,2989,3.0
319,2571,5.0
483,480,4.0
445,1080,5.0
232,61323,4.0
414,5004,3.0
148,5952,3.0
125,162578,3.0
489,58162,2.5
84,14,4.0
237,1586,3.0
600,1991,2.0
345,1214,5.0
474,5294,4.0
427,376,2.5
220,8368,4.5
603,123,3.0
552,2470,3.5
318,80478,4.0
59,2160,5.0
226,4011,4.5
599,547,2.5
606,7034,3.0
509,616,3.0
599,3461,2.0
448,3841,3.0
348,6953,4.5
385,519,1.0
328,1200,4.0
453,4306,5.0
581,318,5.0
332,1301,4.0
534,79224,3.5
473,2959,4.0
608,708,2.0
414,373,4.0
380,91974,4.0
89,3255,3.0
410,942,5.0
332,8984,3.0
483,3753,3.5
195,1466,4.0
160,329,1.0
27,2032,2.0
73,99114,5.0
114,79702,3.5
533,80831,5.0
224,3210,4.0
594,1876,4.5
448,104913,4.0
219,2762,2.0
610,6440,4.5
83,3967,4.0
599,3681,3.0
415,1197,4.5
334,48394,4.0
380,49651,5.0
438,7380,3.5
577,1958,3.0
606,40629,3.5
322,4010,3.0
68,3255,4.0
274,55290,3.5
186,2,4.0
380,1573,5.0
449,2302,2.5
376,4226,5.0
246,8865,4.0
344,4848,1.5
160,1371,2.0
249,4369,3.5
453,4193,4.0
480,4022,4.5
334,4973,4.0
489,8957,0.5
82,6586,3.5
182,3510,2.5
190,4299,2.5
275,480,4.0
19,1918,3.0
490,89804,4.0
347,231,4.0
414,30850,4.0
298,106489,3.5
175,2300,4.0
590,555,3.5
246,541,5.0
604,17,4.0
279,51935,3.0
608,3863,4.0
177,161,3.5
232,648,3.0
217,1581,3.0
528,3821,2.0
477,6502,4.0
413,51935,5.0
495,89492,5.0
587,445,4.0
151,135,3.0
111,3275,5.0
448,115713,3.0
414,2117,3.0
567,141668,0.5
477,2046,4.0
349,277,3.0
387,4563,1.5
187,44788,4.0
75,5952,4.0
534,51255,4.5
603,249,2.0
451,494,3.0
241,1193,4.5
139,5445,1.5
419,493,4.0
135,2009,3.0
27,48,4.0
414,1302,4.0
419,68157,3.5
346,1225,4.0
220,1213,5.0
292,593,3.0
31,1353,4.0
260,6870,2.5
217,1573,2.0
325,1653,4.0
448,485,4.0
448,3698,2.0
160,2643,1.0
17,1270,4.5
62,187595,4.0
1,2761,5.0
372,1208,5.0
509,5389,4.0
610,5313,2.0
21,119141,0.5
610,62336,5.0
292,91542,4.5
356,62434,5.0
305,5254,4.0
135,3441,4.0
380,5541,4.0
131,1276,4.0
131,5959,2.5
163,1747,3.0
63,4886,3.5
517,107,1.0
367,4310,4.0
534,6863,4.0
483,94864,2.5
571,1214,2.0
438,3213,3.5
602,354,3.0
368,908,3.0
414,4452,2.0
448,2617,2.0
448,6760,3.0
464,7481,4.5
607,2006,3.0
590,788,2.0
566,144,3.0
510,1673,3.0
182,1921,4.5
21,76251,2.5
91,1210,4.0
105,120478,5.0
216,1617,5.0
177,1033,3.5
448,3256,4.0
393,4446,3.5
339,33162,4.5
448,95067,2.5
292,78499,4.0
279,72641,2.0
18,4973,4.0
493,3793,3.0
298,8533,1.0
451,788,1.0
305,187593,5.0
211,2947,3.5
414,8640,2.0
177,2353,3.0
414,4022,5.0
279,57669,4.0
235,435,2.0
414,1845,4.0
322,272,3.5
98,4016,4.5
89,155589,3.0
313,3081,4.0
156,2616,1.0
434,72998,5.0
525,4728,1.5
182,3825,3.0
328,3275,3.0
41,356,2.0
566,648,4.0
51,33166,2.5
492,990,4.0
249,8947,2.5
307,3740,4.0
433,80463,4.0
514,2377,3.0
274,296,5.0
602,47,5.0
207,100,3.0
298,99114,3.0
599,786,2.0
561,4499,3.5
89,115111,3.5
534,81847,4.5
323,282,2.0
332,318,4.5
125,160080,3.5
200,2581,4.0
111,2918,3.5
555,2762,4.0
57,2028,5.0
509,91337,4.0
45,2606,3.0
349,337,4.0
474,2670,3.0
479,910,5.0
155,1377,3.0
103,5618,4.0
265,2474,3.0
445,5878,4.5
567,117887,3.5
450,3915,4.0
232,6539,4.5
220,2640,4.0
525,8981,3.5
220,356,5.0
17,6350,5.0
414,1320,3.0
414,1610,5.0
103,1693,4.0
313,3578,5.0
221,1944,4.5
135,427,3.0
51,1753,3.5
541,203,3.0
298,140110,1.0
45,51080,4.5
462,32582,5.0
474,5603,4.0
577,1939,5.0
555,1206,4.0
461,1246,4.5
28,3510,3.0
116,1704,3.5
525,5816,3.5
200,2858,3.5
414,222,4.0
166,6502,4.5
405,2329,3.5
117,1022,4.0
607,1982,5.0
382,135143,4.0
73,70293,3.5
503,94130,3.5
495,8528,4.0
292,3988,3.0
249,6188,4.5
448,159193,3.0
387,32587,4.0
14,105,3.0
587,500,5.0
448,4212,3.0
125,288,5.0
6,219,3.0
20,3510,3.0
408,82461,4.0
459,95510,3.0
480,43460,4.0
313,2640,3.0
68,2692,2.0
135,3101,4.0
17,7099,5.0
216,2599,4.0
1,1617,5.0
469,1953,5.0
380,64030,2.0
387,5617,4.0
534,780,4.5
380,147378,3.0
116,899,3.0
316,2995,3.0
217,720,4.0
18,924,4.0
97,1961,2.0
606,2593,3.5
166,54997,4.5
19,252,3.0
339,96829,4.0
534,3300,4.5
448,12,2.0
590,1148,3.5
113,357,4.0
111,81229,4.0
409,3468,4.0
19,2255,2.0
462,919,4.0
249,31878,4.0
474,6323,3.0
227,356,5.0
414,58559,4.0
305,44972,4.0
114,95510,0.5
51,2598,3.5
596,2918,3.0
599,95519,4.0
187,97,3.0
28,5446,3.0
98,134130,4.5
448,4153,2.0
510,3608,4.0
23,1193,3.5
292,76093,4.0
448,6595,1.5
67,5418,3.0
469,2947,4.0
600,1895,2.5
199,5747,4.5
381,68954,4.5
381,5378,3.5
52,64620,4.0
91,3070,5.0
599,5991,2.0
217,141,3.0
32,357,3.0
480,5459,3.0
289,1101,2.0
462,1276,5.0
606,3160,4.0
200,6378,4.0
256,3755,3.5
462,1147,3.5
221,4002,4.0
563,70293,3.5
288,785,5.0
119,54272,4.5
288,4643,3.0
226,216,5.0
514,104211,4.0
249,8914,4.0
477,1219,4.0
282,54286,4.0
586,136556,5.0
140,3836,4.0
580,3785,2.0
184,122926,4.0
368,858,5.0
68,3471,1.5
600,1602,2.0
434,35836,3.5
167,4896,4.5
168,44555,5.0
603,1077,4.0
104,3325,2.0
323,112556,3.0
560,50,4.0
182,8784,4.5
318,1020,3.0
325,924,5.0
607,153,3.0
387,4403,3.0
414,44709,3.5
428,4369,2.5
524,1200,5.0
597,2991,5.0
469,293,4.0
307,6695,1.5
177,2746,4.0
477,2054,4.0
350,1210,4.0
365,113604,2.0
326,134130,4.0
560,84152,3.0
343,1617,4.0
606,4802,4.0
292,135133,4.0
25,4993,5.0
292,3173,1.0
528,40697,0.5
122,46530,4.0
274,6957,4.5
274,908,3.5
68,4896,5.0
303,1240,5.0
414,4448,4.0
404,454,3.0
249,1676,4.0
103,68954,3.5
555,1333,3.0
483,3160,3.5
365,109673,3.0
600,2580,3.0
387,3918,3.0
434,2710,3.0
380,88235,4.0
84,912,4.0
274,8641,3.0
411,708,3.0
42,10,5.0
68,592,4.0
169,7004,3.5
182,3301,4.0
298,47122,0.5
10,104374,4.0
601,122916,3.5
187,1148,4.0
556,74789,4.0
480,33836,2.5
45,597,3.0
421,2858,5.0
372,1079,4.0
174,231,3.0
80,4776,4.5
186,1676,4.0
51,1479,4.5
522,1089,4.0
469,2726,4.0
456,736,3.0
280,91500,5.0
500,594,3.0
169,500,5.0
351,54787,3.5
451,5,3.0
288,3926,3.0
523,1485,4.5
554,2070,1.0
387,7346,3.0
573,3897,3.5
199,3578,4.0
175,671,0.5
287,4848,4.0
449,2858,4.0
474,4306,4.5
357,364,3.5
484,48780,1.5
537,98961,4.0
417,288,4.0
298,589,4.0
125,151695,4.0
517,3039,2.0
217,2374,3.0
235,648,3.0
33,1271,3.0
36,1376,2.0
124,79592,2.0
357,1136,4.5
458,500,3.0
43,217,5.0
199,56782,4.0
247,6377,4.0
601,81834,4.5
495,1704,5.0
441,8917,5.0
321,19,3.0
567,480,2.0
348,4958,4.0
474,3424,4.0
125,91690,4.5
325,32,4.0
112,434,0.5
453,3247,5.0
326,46723,4.5
275,21,5.0
600,2081,4.0
354,1676,4.5
182,1275,3.5
480,1246,5.0
606,51037,3.0
156,1282,3.5
292,5108,2.0
597,2474,4.0
480,2329,5.0
448,2382,2.0
19,3698,2.0
105,175387,5.0
177,46974,3.0
380,45186,5.0
401,33615,2.5
372,1201,4.0
474,2804,4.0
298,3421,3.0
380,4638,4.0
307,6025,1.0
525,8641,3.5
443,103249,3.0
87,1136,5.0
221,1266,4.5
432,6333,4.0
295,2719,0.5
314,1391,4.0
215,55094,3.0
448,85881,3.5
275,556,4.0
68,2385,2.0
589,587,5.0
292,49530,2.5
352,114180,4.5
438,5009,2.5
122,318,5.0
590,2058,3.5
246,780,2.5
13,4011,5.0
474,477,3.5
474,902,3.5
135,2393,2.0
199,780,3.0
437,1234,5.0
480,46335,1.0
21,109487,3.0
62,122896,3.5
527,1125,4.0
474,7584,4.0
177,1552,2.0
380,56152,4.0
590,5401,1.0
125,78349,3.5
599,2096,2.5
438,62,4.0
63,85414,4.0
599,5069,2.5
330,588,3.0
227,56367,4.5
592,293,4.0
288,2409,3.0
73,96821,4.0
316,2699,1.5
381,1517,3.0
442,2145,2.0
89,4388,2.5
414,511,2.0
474,2554,3.5
446,588,3.0
136,235,4.0
469,552,2.0
19,3623,2.0
221,2110,3.0
600,2369,2.5
288,45440,4.0
564,68135,4.0
195,1060,5.0
274,44397,4.0
377,42556,5.0
334,7293,4.0
58,185,3.0
599,44241,2.0
483,2000,3.5
210,112175,5.0
370,1748,2.0
474,7033,3.5
474,4754,4.0
32,592,5.0
483,3996,4.5
298,88744,3.5
74,6001,4.0
608,3450,3.0
298,33145,1.0
95,3418,4.0
351,91128,3.5
493,1833,2.0
483,3869,4.5
115,196,4.0
298,44199,2.5
604,277,4.0
6,16,4.0
599,139859,2.5
414,55768,2.5
166,7090,4.5
432,1,2.5
489,4677,3.0
525,5299,2.0
298,2692,3.0
462,187717,5.0
123,59315,4.0
114,3147,4.0
288,3,4.0
294,3667,1.0
603,900,4.0
64,2905,3.5
558,5266,4.0
232,6058,3.0
211,5266,2.0
608,4247,1.0
448,83374,3.5
41,3949,4.0
474,2952,4.0
474,921,3.0
425,597,3.5
420,4886,3.0
233,48780,3.0
474,3755,2.5
474,2801,4.5
385,196,3.0
331,78499,4.0
292,34162,3.0
509,7669,4.0
597,785,3.0
73,150,2.0
542,48780,4.5
318,2925,3.5
502,45,3.5
377,89745,5.0
19,3548,2.0
263,163,4.0
212,47099,4.0
16,7361,3.5
191,144,4.0
455,272,4.0
274,2490,4.0
602,535,1.0
596,3535,4.0
200,48774,3.5
148,110102,4.0
212,1059,3.0
414,2968,4.0
608,4090,3.0
597,17,3.0
578,5309,4.5
341,3988,3.0
600,2717,4.0
334,720,4.0
18,86628,4.0
509,85510,3.5
202,580,4.0
187,33493,2.5
265,2268,3.0
597,1198,5.0
346,1240,2.5
514,4321,4.0
365,159441,2.5
483,3745,4.5
448,112818,2.0
487,81845,4.0
6,350,5.0
469,1704,3.0
502,3147,5.0
534,45431,3.5
380,33644,2.5
368,2808,2.0
573,1210,5.0
427,5464,4.5
23,1952,3.0
570,1391,2.5
600,2985,2.0
352,3355,4.0
489,830,4.0
177,6287,2.5
294,2470,2.0
474,55687,4.5
301,539,3.5
184,178827,5.0
567,152063,0.5
604,19,1.0
103,16,5.0
202,1280,4.0
288,2664,4.0
600,2015,3.5
10,6155,3.0
510,4262,3.5
448,4563,2.0
19,2034,2.0
610,3484,2.5
412,2890,4.0
414,27706,4.0
288,1547,3.5
236,2598,1.0
217,3422,2.0
480,4489,3.0
353,333,5.0
602,380,3.0
247,4878,5.0
232,1923,3.0
298,6811,1.5
368,2949,3.0
43,300,3.0
50,112183,3.0
585,3362,4.0
41,380,0.5
428,2004,2.0
454,68237,4.0
542,4886,3.5
274,26974,2.5
438,2491,3.0
490,6669,4.5
224,2791,5.0
202,3372,4.0
544,619,5.0
209,318,5.0
112,260,5.0
45,4016,5.0
72,912,4.5
381,45074,2.5
596,31221,2.5
132,6774,3.5
318,72921,3.5
274,3799,3.0
255,1663,5.0
452,153,4.0
391,1185,5.0
217,1259,3.0
606,54001,3.5
211,36529,3.5
89,3061,2.0
105,134170,4.0
91,3837,5.0
42,3177,2.0
14,524,3.0
380,1027,4.0
298,111659,1.0
608,3527,3.0
352,130490,2.0
76,608,4.0
307,6868,4.0
441,58998,4.0
489,4995,4.0
263,1617,5.0
230,35836,4.0
182,6947,3.5
200,4447,4.5
68,88129,3.0
368,3432,2.0
590,1276,5.0
305,64969,4.5
596,115149,4.0
270,661,5.0
321,454,4.0
599,27074,1.5
447,353,5.0
156,2194,3.0
260,162,4.5
268,1840,3.0
414,778,5.0
232,5712,3.5
100,1517,4.0
495,112183,5.0
414,69526,2.5
177,260,2.5
275,2716,4.0
424,34323,4.5
274,1573,4.0
63,53972,4.0
525,616,3.5
315,914,3.0
49,1200,4.5
590,6188,2.5
489,1258,4.0
438,5152,3.5
538,595,5.0
599,8033,3.0
201,1527,4.0
414,5483,3.5
274,4621,2.5
606,63082,5.0
89,164200,4.5
573,4011,4.5
418,7153,5.0
448,107,4.0
330,1206,4.0
333,3717,3.0
221,1172,4.0
604,637,4.0
599,10,3.5
64,608,4.0
52,54995,5.0
474,45028,4.0
573,50068,3.0
20,317,3.5
16,260,3.0
123,111759,4.5
68,46530,4.5
573,5064,4.0
426,7149,3.0
278,2371,3.0
453,1793,4.0
561,102407,2.5
41,61240,4.0
483,661,4.0
573,4720,4.5
352,112552,4.0
377,6654,3.5
390,6890,3.5
246,1246,4.0
122,115617,4.0
104,91500,4.0
160,551,5.0
226,1276,4.5
395,168,3.0
4,539,1.0
502,1077,4.5
135,4022,4.0
404,588,4.0
105,63515,4.0
514,6989,3.5
111,1588,3.5
571,2553,2.0
33,613,5.0
298,56251,3.0
474,1977,1.5
573,36529,4.5
234,1379,3.0
448,2472,3.0
139,5349,3.0
131,7256,3.0
177,7153,2.0
216,648,2.0
279,5903,3.0
27,783,4.0
221,1959,3.5
448,111617,2.0
517,4018,1.0
314,673,3.0
380,2953,3.0
89,1079,3.0
474,2369,3.0
525,159817,4.5
91,502,1.0
312,1344,4.0
334,1258,3.5
217,2344,3.0
290,1947,5.0
385,671,3.0
600,2136,3.5
414,2260,2.0
177,70183,4.0
599,55269,3.0
149,2038,1.0
12,1405,3.0
596,2641,3.0
328,1394,3.5
249,1722,3.5
73,134393,3.5
138,616,4.5
81,318,3.0
387,1273,4.0
28,5903,3.0
105,115569,4.5
390,2291,5.0
318,96728,3.0
422,3897,4.0
85,1641,5.0
159,63082,0.5
78,2000,4.0
6,593,4.0
474,3675,4.5
555,2471,3.0
525,7458,3.5
607,3994,3.0
567,140174,3.0
42,4361,3.0
606,47610,4.0
252,1081,4.0
256,6947,4.0
477,1240,4.0
474,1959,4.0
19,3175,4.0
369,1208,3.0
596,1882,2.0
232,31696,3.0
304,3114,5.0
204,4973,4.0
520,1215,5.0
477,2455,4.0
111,65585,3.5
313,3740,5.0
525,4639,2.5
410,2144,4.0
217,2375,3.0
294,107,3.0
12,277,3.0
363,1246,4.0
372,1171,3.0
399,3114,4.0
412,2390,3.0
288,2033,3.0
575,2622,5.0
419,72378,4.0
15,120466,2.5
117,594,4.0
527,1035,5.0
514,586,3.5
384,2369,3.0
120,743,3.0
236,2572,5.0
286,39,3.5
580,2159,2.5
4,4741,3.0
307,56174,3.5
16,2571,3.5
182,2064,2.0
187,27865,2.0
483,1381,0.5
177,6157,3.0
474,5444,3.0
140,3494,4.0
141,780,3.0
177,78574,3.0
380,96432,4.0
100,1288,2.0
528,64614,3.5
534,74530,2.5
104,6535,3.5
474,2174,3.0
558,5312,3.0
200,37386,2.5
414,160,1.0
606,2010,5.0
447,442,4.0
187,51662,2.5
42,2302,4.0
274,5891,3.0
599,5999,2.0
489,30816,3.5
24,119145,4.0
68,780,4.0
380,2092,2.5
390,1784,4.5
230,2985,1.0
391,70,1.0
603,1280,5.0
232,8939,3.0
19,785,2.0
514,2301,2.0
391,1256,5.0
50,3730,4.0
260,4641,5.0
304,1371,4.0
470,494,4.0
217,2294,2.0
342,2770,2.0
210,33615,4.5
423,110,4.0
380,103772,2.0
477,7153,4.0
137,1270,3.5
555,1346,3.0
66,6333,4.0
606,2321,4.0
27,801,2.0
419,3863,3.5
181,631,3.0
95,1967,5.0
174,282,5.0
585,7254,2.5
514,11,4.0
139,5810,1.5
354,3617,3.5
509,7454,2.0
474,6918,4.0
20,2135,5.0
68,2150,2.5
610,87876,2.5
212,1732,3.0
531,593,5.0
105,5872,4.0
448,7245,1.0
401,115664,3.5
448,6212,1.5
19,2496,3.0
91,1257,2.0
202,2289,4.0
603,1261,4.0
324,3915,4.0
22,2058,0.5
109,490,3.0
156,2080,1.0
199,6215,3.0
599,1429,4.0
580,6934,5.0
82,6537,4.5
606,6873,2.0
555,2149,1.0
182,3020,2.0
398,1207,5.0
593,527,3.5
200,2006,4.0
352,91529,4.0
380,179819,0.5
387,7319,2.0
82,4246,2.5
409,1213,5.0
119,85020,4.5
132,3317,3.5
600,1321,2.0
45,1033,4.0
480,282,3.0
281,46578,4.5
271,43936,2.5
420,7153,4.5
368,2817,1.0
464,527,4.5
212,541,3.0
561,95207,3.0
562,2395,3.0
600,839,3.0
74,1094,4.5
380,5609,3.0
227,79132,3.5
414,5308,3.0
202,3707,3.0
105,48516,5.0
599,37830,2.5
290,3444,2.0
469,2613,2.0
182,5014,4.0
483,48394,5.0
380,8641,3.5
232,6951,3.0
524,588,4.0
352,56171,2.5
482,27728,0.5
414,3258,2.0
599,4887,2.5
217,870,1.0
307,58998,4.0
495,49530,4.5
217,3268,1.0
246,7669,5.0
223,58559,4.5
21,111617,4.0
125,8368,3.0
105,5459,4.0
469,3201,5.0
28,2329,2.5
385,14,3.0
226,7160,1.0
42,639,3.0
414,3261,4.0
500,1824,1.0
483,1042,3.0
527,1931,4.0
91,3826,3.5
18,2762,4.5
480,8917,2.5
600,239,2.0
525,1923,3.0
555,4000,3.0
571,1987,3.0
382,2947,4.5
610,4446,3.0
380,965,4.0
313,2710,5.0
381,41566,4.0
15,8360,2.5
279,112552,3.5
446,508,5.0
95,2952,4.0
217,1645,3.0
64,1090,5.0
352,64497,3.0
117,60,3.0
314,728,4.0
176,520,3.0
474,7299,3.5
6,838,4.0
369,8910,3.5
288,1206,4.0
387,6710,3.0
448,27478,3.5
599,122886,3.5
433,6016,3.5
608,531,1.5
91,2868,3.0
28,3105,2.5
477,348,4.0
414,172,3.0
255,2804,2.0
17,68358,4.5
304,1374,5.0
18,1207,4.5
434,33493,1.0
303,260,3.5
20,2857,4.0
555,196,3.0
100,2245,4.5
18,74948,4.0
599,84523,3.0
599,97950,2.5
249,377,4.0
490,53125,2.0
95,1240,5.0
48,6333,3.5
599,4617,2.0
418,1036,4.0
403,2761,3.0
288,48,2.0
385,1031,3.0
606,858,4.0
50,81562,2.0
222,4844,2.5
4,2583,5.0
298,103772,3.0
599,3798,1.5
565,474,4.0
265,491,3.0
562,2692,4.0
599,168608,3.0
384,3752,3.0
363,4993,3.0
198,3156,3.0
382,45447,3.0
462,45382,4.0
140,6808,4.0
318,111360,3.0
606,931,5.0
606,51884,4.0
210,4625,2.0
480,2502,5.0
284,39,3.0
536,590,3.0
608,1023,2.5
561,2355,3.0
448,53464,1.5
274,45499,3.5
68,8969,3.0
217,3,1.0
302,58,5.0
380,7387,5.0
68,8366,3.0
414,830,1.0
28,31,2.5
91,1885,2.0
490,89759,4.0
603,2304,4.0
89,2395,2.0
546,1986,1.0
490,296,4.0
419,7022,5.0
541,588,3.0
21,49272,4.0
132,39183,3.5
542,296,3.5
307,4718,2.5
288,2365,2.0
18,3147,4.0
438,4052,3.5
475,56174,4.5
200,2701,3.0
274,750,4.0
122,1265,5.0
606,31658,4.0
411,508,5.0
274,27674,4.0
448,117590,2.0
182,971,4.0
68,193,2.0
275,2395,5.0
68,596,2.0
263,1784,4.0
332,6365,3.0
328,1387,5.0
91,3697,3.5
131,2871,4.0
368,3005,3.0
68,2485,3.5
135,3479,4.0
564,106782,3.0
577,1303,4.0
89,32031,5.0
438,1907,2.5
506,2541,5.0
280,1247,4.0
140,5102,3.0
491,3948,4.0
527,1129,5.0
597,2290,5.0
232,7346,3.5
515,59315,5.0
382,2054,4.0
217,2405,3.0
387,52281,4.0
434,3527,4.0
367,1221,4.0
520,471,5.0
62,110102,4.0
328,953,5.0
125,135887,3.0
580,7373,3.5
563,6535,2.5
414,3397,4.0
219,1517,4.0
140,3555,4.0
29,56174,4.0
387,2795,3.5
339,4103,4.0
287,441,4.5
590,2804,4.0
131,31,3.0
332,96610,3.5
383,3006,5.0
509,3114,3.5
600,2798,2.5
448,109576,1.5
139,8640,1.0
42,161,3.0
182,3409,4.0
6,500,5.0
483,3317,5.0
318,3683,4.5
428,6104,4.0
73,8641,3.5
221,7013,4.0
414,49910,3.5
560,2355,3.0
453,300,5.0
391,1617,4.0
448,58156,3.0
312,1674,4.0
274,1591,2.0
606,4014,4.5
567,69526,1.0
560,442,3.5
109,39,3.0
288,2396,4.0
62,6541,3.5
64,1148,4.0
274,1460,3.5
414,1393,4.0
307,562,2.0
68,5010,4.0
356,203,3.5
58,588,5.0
606,898,5.0
232,6287,3.5
452,3256,4.0
68,1569,3.0
100,3512,4.0
477,1391,3.0
287,6936,3.0
484,4239,4.5
152,69481,5.0
232,6264,3.0
137,4546,3.5
156,3492,4.0
202,3682,3.0
177,2248,4.0
226,1270,4.0
202,2944,4.0
195,1291,4.0
220,62434,3.5
33,261,4.0
483,420,3.0
288,590,5.0
177,6987,3.0
160,258,1.0
212,168252,4.5
105,8957,4.0
63,2788,5.0
160,519,1.0
91,8798,2.5
140,1021,4.0
57,3020,4.0
160,1265,2.0
45,1729,4.0
195,2012,3.0
1,923,5.0
509,60069,3.5
462,2369,1.0
290,3006,4.0
561,3275,4.0
298,50,3.5
525,6296,4.0
502,2081,3.0
477,1909,4.5
328,1136,5.0
610,4886,4.0
414,2085,4.0
187,27660,4.5
287,3034,1.0
220,62999,3.0
380,3327,4.0
414,4520,2.5
352,44191,4.0
352,924,4.0
251,318,5.0
80,80831,5.0
226,3535,4.5
328,296,5.0
387,97,4.5
452,2640,4.0
551,112183,0.5
50,111732,3.5
18,76077,3.0
562,56757,5.0
365,4239,2.5
573,3617,4.0
541,253,4.0
104,4306,4.5
103,596,4.5
367,1097,5.0
62,4367,3.5
221,509,3.5
143,31685,3.0
186,592,4.0
33,1476,3.0
314,434,1.0
291,88140,4.0
374,161,4.0
333,3618,3.0
263,8014,4.5
23,923,4.0
318,51935,3.0
5,316,2.0
479,4308,5.0
96,858,4.0
304,784,2.0
466,69844,4.5
202,2402,2.0
483,180,4.0
563,80241,3.0
404,11,4.0
52,7438,4.5
292,110,2.5
483,45517,2.5
177,19,2.0
414,188,4.0
453,4344,4.0
520,2985,3.0
411,329,3.0
199,1262,5.0
317,1466,5.0
148,5618,3.0
167,1682,3.0
597,1954,5.0
177,780,3.5
469,1086,4.0
376,1214,5.0
563,31433,3.5
314,553,3.0
368,1252,5.0
307,2772,1.5
474,5956,3.5
382,68157,5.0
111,73017,3.5
177,922,5.0
298,74789,0.5
159,49286,2.0
555,2145,4.0
232,3999,3.5
388,33615,5.0
179,784,3.0
210,147374,4.5
102,480,3.0
602,337,5.0
551,1721,3.5
268,2344,4.0
427,1527,3.0
414,5390,3.0
234,3176,4.0
89,112138,3.0
309,898,4.5
287,16,2.0
596,6365,3.0
603,562,4.0
215,1777,4.5
597,50,5.0
275,2323,5.0
385,924,4.0
599,39414,2.5
253,3363,3.5
369,2359,4.0
322,47,4.0
292,73321,3.5
153,140174,4.5
380,27584,3.0
409,2657,4.0
500,539,1.0
437,1225,5.0
432,32587,3.5
606,8969,2.5
343,5952,5.0
560,31696,3.5
606,6100,4.0
514,919,4.5
603,908,4.0
204,296,4.5
165,3256,4.0
32,1,3.0
269,733,4.0
457,3578,5.0
414,2300,4.0
483,3386,3.5
220,1589,3.5
410,3948,5.0
274,30883,1.5
448,5915,5.0
517,4896,4.0
199,293,3.5
240,588,4.0
221,1079,5.0
57,434,2.0
385,485,3.0
209,5952,5.0
603,3918,3.0
16,1136,4.0
517,344,2.5
105,64614,4.0
169,588,5.0
492,140,3.0
482,5378,4.5
292,1552,4.0
304,2567,4.0
22,8784,2.0
177,6856,4.0
182,2396,4.5
380,3355,2.0
337,36,4.0
361,47099,4.0
30,115617,5.0
571,2119,1.0
426,364,5.0
525,7762,4.0
180,2959,4.5
474,5512,3.0
474,235,4.0
305,96811,3.5
480,6936,3.5
18,6709,3.0
561,116823,2.5
517,165,2.5
131,58559,4.0
378,593,4.5
199,527,5.0
182,3783,4.5
354,70,4.5
168,923,5.0
135,3264,2.0
322,608,4.5
605,55872,3.0
599,3145,3.0
136,329,2.0
606,3824,3.0
489,92938,0.5
141,59315,3.0
569,434,4.0
600,2907,3.0
380,551,5.0
572,3421,3.0
607,3257,3.0
169,104,5.0
514,179401,4.0
139,33615,2.5
492,1363,4.0
382,1210,4.5
68,62,3.5
249,2572,3.5
597,2521,4.0
599,6881,3.5
561,71535,4.5
61,293,4.5
74,1635,4.5
509,112175,4.5
111,144606,4.0
284,376,4.0
599,4149,2.5
182,4881,4.5
483,160,3.5
406,46972,4.0
561,2194,4.5
596,30816,3.5
368,466,3.0
304,1485,4.0
63,4878,3.0
318,64034,4.0
414,50794,2.5
588,165,4.0
610,3896,4.5
166,1193,4.0
452,1909,5.0
474,4007,4.0
480,553,4.0
68,587,2.0
514,1292,3.5
448,132333,5.0
599,761,2.5
181,590,3.0
426,45517,4.0
575,2558,3.0
452,1127,5.0
448,130450,1.5
596,3786,4.0
385,233,4.0
288,4896,3.5
263,2683,1.0
381,7347,4.0
525,8622,3.5
45,4963,5.0
603,3246,4.0
525,35836,3.0
217,1754,3.0
76,1367,1.0
206,780,3.0
369,60069,3.5
477,435,2.5
375,1801,4.0
265,953,5.0
357,1035,4.5
474,2378,2.0
525,31658,4.0
32,62,3.0
51,1953,5.0
438,5902,4.0
325,3108,4.0
135,2,3.0
599,1923,3.0
92,2572,5.0
211,1835,3.5
318,204,3.5
254,5570,4.5
1,1265,4.0
399,4306,5.0
144,1917,2.5
474,929,3.5
59,1722,3.0
232,3717,3.5
29,4327,4.0
274,250,3.0
429,592,5.0
226,2423,4.5
209,593,4.5
386,288,1.0
249,8640,3.5
203,5952,5.0
178,4973,5.0
76,30707,4.0
483,2728,4.0
190,30810,5.0
29,3591,3.0
512,442,3.0
380,31698,1.0
216,3977,4.0
202,1429,5.0
309,1263,3.0
7,32029,2.0
330,1265,4.5
385,383,2.0
524,377,5.0
381,783,4.0
606,50,4.5
382,58025,3.5
414,1171,2.0
438,5055,4.0
303,2640,5.0
610,3273,3.0
610,6383,2.5
111,3186,4.0
307,6755,4.0
603,162,5.0
140,296,4.0
438,852,3.5
160,2642,1.0
373,208,2.0
89,127052,2.5
73,4995,4.0
414,6708,3.5
83,8874,3.0
480,1876,2.5
212,122926,4.0
119,5574,4.0
17,77455,3.5
474,1350,4.0
51,1784,5.0
186,1372,5.0
182,5427,1.5
331,102125,3.0
284,329,3.0
452,1036,4.0
448,6979,3.0
499,2644,2.5
391,480,2.0
